@relation cscsp

@attribute close numeric
@attribute hour numeric
@attribute consecutivedowns {BUCKET0,BUCKET1,BUCKET2,BUCKET3,BUCKET4,BUCKET5,BUCKET6,BUCKET7,BUCKET8,BUCKET9,BUCKET10,BUCKET11,BUCKET12,BUCKET13}
270.0, 15.0, BUCKET1, BUCKET11, BUCKET10, BUCKET5, BUCKET3, BUCKET9, BUCKET8, BUCKET9, BUCKET9, BUCKET5, BUCKET11, BUCKET7, BUCKET8, BUCKET8, BUCKET8, No
269.03, 14.0, BUCKET2, BUCKET9, BUCKET8, BUCKET5, BUCKET3, BUCKET9, BUCKET6, BUCKET7, BUCKET8, BUCKET5, BUCKET9, BUCKET5, BUCKET6, BUCKET7, BUCKET8, No
269.11, 14.0, BUCKET1, BUCKET10, BUCKET9, BUCKET5, BUCKET3, BUCKET8, BUCKET6, BUCKET8, BUCKET8, BUCKET5, BUCKET10, BUCKET5, BUCKET6, BUCKET7, BUCKET8, No
268.85, 14.0, BUCKET1, BUCKET9, BUCKET10, BUCKET5, BUCKET3, BUCKET7, BUCKET8, BUCKET7, BUCKET8, BUCKET5, BUCKET9, BUCKET6, BUCKET5, BUCKET6, BUCKET8, No
268.0, 14.0, BUCKET1, BUCKET7, BUCKET7, BUCKET6, BUCKET3, BUCKET5, BUCKET4, BUCKET5, BUCKET8, BUCKET5, BUCKET7, BUCKET4, BUCKET4, BUCKET5, BUCKET8, No
268.0, 13.0, BUCKET3, BUCKET7, BUCKET7, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET5, BUCKET8, BUCKET5, BUCKET7, BUCKET5, BUCKET5, BUCKET6, BUCKET8, No
268.43, 13.0, BUCKET2, BUCKET8, BUCKET8, BUCKET6, BUCKET5, BUCKET8, BUCKET5, BUCKET6, BUCKET8, BUCKET5, BUCKET8, BUCKET8, BUCKET7, BUCKET6, BUCKET8, No
268.77, 13.0, BUCKET1, BUCKET9, BUCKET9, BUCKET5, BUCKET5, BUCKET8, BUCKET6, BUCKET8, BUCKET5, BUCKET5, BUCKET9, BUCKET3, BUCKET8, BUCKET6, BUCKET8, No
268.48, 13.0, BUCKET1, BUCKET8, BUCKET7, BUCKET7, BUCKET6, BUCKET7, BUCKET6, BUCKET7, BUCKET5, BUCKET5, BUCKET8, BUCKET8, BUCKET7, BUCKET5, BUCKET8, No
268.02, 12.0, BUCKET1, BUCKET7, BUCKET5, BUCKET7, BUCKET5, BUCKET5, BUCKET4, BUCKET6, BUCKET5, BUCKET5, BUCKET5, BUCKET5, BUCKET3, BUCKET5, BUCKET8, No
267.62, 12.0, BUCKET2, BUCKET6, BUCKET5, BUCKET8, BUCKET5, BUCKET5, BUCKET3, BUCKET5, BUCKET5, BUCKET5, BUCKET4, BUCKET4, BUCKET4, BUCKET5, BUCKET8, No
267.63, 12.0, BUCKET1, BUCKET6, BUCKET5, BUCKET8, BUCKET6, BUCKET5, BUCKET3, BUCKET5, BUCKET5, BUCKET5, BUCKET3, BUCKET5, BUCKET3, BUCKET6, BUCKET8, No
267.26, 12.0, BUCKET2, BUCKET5, BUCKET4, BUCKET8, BUCKET6, BUCKET6, BUCKET3, BUCKET4, BUCKET5, BUCKET5, BUCKET2, BUCKET12, BUCKET3, BUCKET6, BUCKET8, No
268.73, 11.0, BUCKET1, BUCKET8, BUCKET6, BUCKET5, BUCKET8, BUCKET7, BUCKET6, BUCKET8, BUCKET5, BUCKET5, BUCKET8, BUCKET9, BUCKET5, BUCKET7, BUCKET8, No
268.16, 11.0, BUCKET3, BUCKET7, BUCKET5, BUCKET6, BUCKET8, BUCKET5, BUCKET5, BUCKET7, BUCKET5, BUCKET5, BUCKET8, BUCKET5, BUCKET3, BUCKET7, BUCKET8, No
268.23, 11.0, BUCKET2, BUCKET7, BUCKET6, BUCKET5, BUCKET7, BUCKET7, BUCKET5, BUCKET7, BUCKET5, BUCKET5, BUCKET8, BUCKET9, BUCKET3, BUCKET7, BUCKET8, No
268.47, 11.0, BUCKET1, BUCKET8, BUCKET6, BUCKET5, BUCKET6, BUCKET9, BUCKET6, BUCKET8, BUCKET5, BUCKET5, BUCKET8, BUCKET6, BUCKET5, BUCKET7, BUCKET8, No
268.13, 10.0, BUCKET3, BUCKET7, BUCKET5, BUCKET5, BUCKET6, BUCKET9, BUCKET6, BUCKET7, BUCKET4, BUCKET5, BUCKET8, BUCKET7, BUCKET4, BUCKET7, BUCKET7, No
268.19, 10.0, BUCKET2, BUCKET7, BUCKET5, BUCKET5, BUCKET5, BUCKET10, BUCKET6, BUCKET8, BUCKET3, BUCKET5, BUCKET9, BUCKET6, BUCKET7, BUCKET7, BUCKET7, No
268.42, 10.0, BUCKET1, BUCKET7, BUCKET5, BUCKET5, BUCKET5, BUCKET11, BUCKET7, BUCKET9, BUCKET3, BUCKET5, BUCKET10, BUCKET7, BUCKET7, BUCKET7, BUCKET6, No
268.06, 10.0, BUCKET2, BUCKET7, BUCKET5, BUCKET5, BUCKET5, BUCKET10, BUCKET6, BUCKET8, BUCKET3, BUCKET5, BUCKET10, BUCKET11, BUCKET7, BUCKET6, BUCKET5, No
268.18, 9.0, BUCKET1, BUCKET7, BUCKET5, BUCKET5, BUCKET4, BUCKET10, BUCKET6, BUCKET9, BUCKET3, BUCKET5, BUCKET11, BUCKET12, BUCKET7, BUCKET5, BUCKET5, No
266.89, 9.0, BUCKET2, BUCKET5, BUCKET3, BUCKET7, BUCKET3, BUCKET9, BUCKET6, BUCKET6, BUCKET3, BUCKET4, BUCKET9, BUCKET6, BUCKET5, BUCKET4, BUCKET5, Buy
267.19, 9.0, BUCKET1, BUCKET5, BUCKET4, BUCKET7, BUCKET2, BUCKET10, BUCKET6, BUCKET8, BUCKET3, BUCKET4, BUCKET9, BUCKET10, BUCKET6, BUCKET3, BUCKET5, No
266.59, 9.0, BUCKET1, BUCKET4, BUCKET3, BUCKET8, BUCKET2, BUCKET9, BUCKET4, BUCKET5, BUCKET3, BUCKET4, BUCKET6, BUCKET5, BUCKET4, BUCKET3, BUCKET4, Buy
266.59, 8.0, BUCKET1, BUCKET4, BUCKET3, BUCKET8, BUCKET2, BUCKET8, BUCKET4, BUCKET5, BUCKET3, BUCKET5, BUCKET6, BUCKET5, BUCKET4, BUCKET3, BUCKET4, Buy
266.59, 8.0, BUCKET1, BUCKET4, BUCKET3, BUCKET8, BUCKET2, BUCKET7, BUCKET4, BUCKET5, BUCKET3, BUCKET5, BUCKET6, BUCKET7, BUCKET4, BUCKET2, BUCKET4, Buy
266.21, 8.0, BUCKET1, BUCKET3, BUCKET2, BUCKET8, BUCKET2, BUCKET5, BUCKET2, BUCKET3, BUCKET3, BUCKET5, BUCKET5, BUCKET9, BUCKET3, BUCKET2, BUCKET4, Buy
266.2, 8.0, BUCKET2, BUCKET3, BUCKET2, BUCKET8, BUCKET2, BUCKET4, BUCKET2, BUCKET3, BUCKET3, BUCKET5, BUCKET4, BUCKET9, BUCKET3, BUCKET2, BUCKET4, Buy
266.21, 7.0, BUCKET1, BUCKET2, BUCKET2, BUCKET8, BUCKET2, BUCKET3, BUCKET2, BUCKET3, BUCKET3, BUCKET5, BUCKET3, BUCKET10, BUCKET3, BUCKET2, BUCKET4, Buy
266.0, 7.0, BUCKET6, BUCKET2, BUCKET2, BUCKET8, BUCKET1, BUCKET2, BUCKET2, BUCKET2, BUCKET3, BUCKET5, BUCKET2, BUCKET10, BUCKET3, BUCKET2, BUCKET5, Buy
266.75, 7.0, BUCKET5, BUCKET3, BUCKET2, BUCKET8, BUCKET2, BUCKET2, BUCKET2, BUCKET3, BUCKET0, BUCKET5, BUCKET3, BUCKET11, BUCKET4, BUCKET2, BUCKET5, Buy
267.21, 7.0, BUCKET4, BUCKET4, BUCKET1, BUCKET8, BUCKET2, BUCKET3, BUCKET1, BUCKET4, BUCKET4, BUCKET5, BUCKET3, BUCKET7, BUCKET5, BUCKET3, BUCKET5, No
267.36, 6.0, BUCKET3, BUCKET4, BUCKET2, BUCKET8, BUCKET2, BUCKET3, BUCKET2, BUCKET4, BUCKET4, BUCKET5, BUCKET4, BUCKET5, BUCKET4, BUCKET3, BUCKET5, No
267.51, 6.0, BUCKET2, BUCKET4, BUCKET2, BUCKET8, BUCKET2, BUCKET4, BUCKET2, BUCKET4, BUCKET4, BUCKET5, BUCKET4, BUCKET11, BUCKET4, BUCKET4, BUCKET5, No
267.79, 6.0, BUCKET1, BUCKET5, BUCKET3, BUCKET6, BUCKET2, BUCKET5, BUCKET3, BUCKET6, BUCKET4, BUCKET5, BUCKET5, BUCKET6, BUCKET3, BUCKET4, BUCKET5, No
267.58, 6.0, BUCKET4, BUCKET4, BUCKET2, BUCKET6, BUCKET2, BUCKET5, BUCKET3, BUCKET5, BUCKET4, BUCKET5, BUCKET6, BUCKET6, BUCKET3, BUCKET5, BUCKET5, No
267.83, 5.0, BUCKET3, BUCKET5, BUCKET3, BUCKET6, BUCKET3, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET5, BUCKET7, BUCKET6, BUCKET5, BUCKET5, BUCKET5, No
268.0, 5.0, BUCKET2, BUCKET5, BUCKET3, BUCKET6, BUCKET3, BUCKET8, BUCKET4, BUCKET6, BUCKET4, BUCKET5, BUCKET8, BUCKET8, BUCKET6, BUCKET6, BUCKET5, No
268.55, 5.0, BUCKET1, BUCKET6, BUCKET4, BUCKET5, BUCKET3, BUCKET9, BUCKET6, BUCKET9, BUCKET4, BUCKET5, BUCKET11, BUCKET4, BUCKET7, BUCKET6, BUCKET5, No
268.55, 5.0, BUCKET1, BUCKET6, BUCKET4, BUCKET5, BUCKET3, BUCKET8, BUCKET6, BUCKET9, BUCKET7, BUCKET5, BUCKET11, BUCKET6, BUCKET7, BUCKET5, BUCKET5, No
267.81, 4.0, BUCKET1, BUCKET4, BUCKET3, BUCKET7, BUCKET3, BUCKET7, BUCKET5, BUCKET5, BUCKET7, BUCKET5, BUCKET7, BUCKET8, BUCKET5, BUCKET4, BUCKET5, No
267.77, 4.0, BUCKET2, BUCKET4, BUCKET4, BUCKET7, BUCKET2, BUCKET7, BUCKET5, BUCKET5, BUCKET7, BUCKET5, BUCKET5, BUCKET6, BUCKET5, BUCKET3, BUCKET5, No
268.17, 4.0, BUCKET1, BUCKET5, BUCKET4, BUCKET7, BUCKET2, BUCKET7, BUCKET7, BUCKET7, BUCKET7, BUCKET5, BUCKET8, BUCKET7, BUCKET5, BUCKET3, BUCKET5, No
267.5, 4.0, BUCKET1, BUCKET4, BUCKET4, BUCKET8, BUCKET2, BUCKET5, BUCKET3, BUCKET4, BUCKET7, BUCKET5, BUCKET4, BUCKET8, BUCKET4, BUCKET2, BUCKET5, No
267.28, 3.0, BUCKET3, BUCKET4, BUCKET4, BUCKET8, BUCKET2, BUCKET5, BUCKET2, BUCKET3, BUCKET7, BUCKET5, BUCKET2, BUCKET8, BUCKET4, BUCKET2, BUCKET5, No
267.83, 3.0, BUCKET2, BUCKET5, BUCKET4, BUCKET8, BUCKET2, BUCKET6, BUCKET4, BUCKET4, BUCKET7, BUCKET5, BUCKET4, BUCKET6, BUCKET6, BUCKET2, BUCKET5, No
267.89, 3.0, BUCKET1, BUCKET5, BUCKET5, BUCKET8, BUCKET2, BUCKET6, BUCKET4, BUCKET4, BUCKET7, BUCKET5, BUCKET4, BUCKET9, BUCKET5, BUCKET2, BUCKET5, No
267.81, 3.0, BUCKET2, BUCKET5, BUCKET4, BUCKET8, BUCKET2, BUCKET6, BUCKET1, BUCKET4, BUCKET8, BUCKET5, BUCKET5, BUCKET9, BUCKET4, BUCKET2, BUCKET5, No
268.13, 2.0, BUCKET1, BUCKET6, BUCKET5, BUCKET8, BUCKET2, BUCKET7, BUCKET2, BUCKET5, BUCKET8, BUCKET5, BUCKET5, BUCKET7, BUCKET6, BUCKET2, BUCKET5, No
267.73, 2.0, BUCKET3, BUCKET5, BUCKET4, BUCKET9, BUCKET2, BUCKET5, BUCKET1, BUCKET3, BUCKET8, BUCKET5, BUCKET4, BUCKET6, BUCKET5, BUCKET2, BUCKET5, No
268.11, 2.0, BUCKET2, BUCKET6, BUCKET5, BUCKET9, BUCKET2, BUCKET6, BUCKET2, BUCKET4, BUCKET8, BUCKET5, BUCKET5, BUCKET5, BUCKET5, BUCKET2, BUCKET5, No
268.14, 2.0, BUCKET1, BUCKET6, BUCKET5, BUCKET9, BUCKET2, BUCKET5, BUCKET2, BUCKET4, BUCKET8, BUCKET6, BUCKET4, BUCKET7, BUCKET4, BUCKET2, BUCKET5, No
268.0, 1.0, BUCKET2, BUCKET6, BUCKET5, BUCKET9, BUCKET2, BUCKET5, BUCKET2, BUCKET4, BUCKET8, BUCKET6, BUCKET4, BUCKET4, BUCKET4, BUCKET2, BUCKET5, No
268.26, 1.0, BUCKET1, BUCKET6, BUCKET5, BUCKET9, BUCKET2, BUCKET5, BUCKET2, BUCKET4, BUCKET8, BUCKET6, BUCKET5, BUCKET4, BUCKET3, BUCKET2, BUCKET5, No
268.26, 1.0, BUCKET2, BUCKET6, BUCKET5, BUCKET9, BUCKET3, BUCKET5, BUCKET2, BUCKET4, BUCKET8, BUCKET6, BUCKET4, BUCKET5, BUCKET2, BUCKET3, BUCKET5, No
268.5, 1.0, BUCKET1, BUCKET7, BUCKET5, BUCKET9, BUCKET3, BUCKET6, BUCKET3, BUCKET5, BUCKET8, BUCKET6, BUCKET4, BUCKET5, BUCKET3, BUCKET3, BUCKET6, No
267.81, 0.0, BUCKET3, BUCKET6, BUCKET5, BUCKET9, BUCKET3, BUCKET6, BUCKET1, BUCKET3, BUCKET8, BUCKET6, BUCKET3, BUCKET11, BUCKET3, BUCKET3, BUCKET7, No
269.25, 0.0, BUCKET2, BUCKET7, BUCKET6, BUCKET6, BUCKET5, BUCKET7, BUCKET3, BUCKET5, BUCKET8, BUCKET6, BUCKET8, BUCKET5, BUCKET4, BUCKET4, BUCKET8, No
269.44, 0.0, BUCKET1, BUCKET8, BUCKET6, BUCKET6, BUCKET5, BUCKET7, BUCKET3, BUCKET6, BUCKET8, BUCKET6, BUCKET6, BUCKET4, BUCKET5, BUCKET4, BUCKET8, No
269.14, 0.0, BUCKET1, BUCKET7, BUCKET6, BUCKET6, BUCKET4, BUCKET5, BUCKET3, BUCKET5, BUCKET8, BUCKET6, BUCKET5, BUCKET4, BUCKET5, BUCKET4, BUCKET8, No
268.71, 23.0, BUCKET5, BUCKET7, BUCKET6, BUCKET6, BUCKET4, BUCKET3, BUCKET1, BUCKET4, BUCKET8, BUCKET6, BUCKET4, BUCKET4, BUCKET4, BUCKET4, BUCKET8, No
269.02, 23.0, BUCKET4, BUCKET7, BUCKET6, BUCKET6, BUCKET4, BUCKET3, BUCKET3, BUCKET4, BUCKET8, BUCKET6, BUCKET4, BUCKET4, BUCKET5, BUCKET5, BUCKET8, No
269.07, 23.0, BUCKET3, BUCKET7, BUCKET6, BUCKET6, BUCKET3, BUCKET4, BUCKET3, BUCKET4, BUCKET8, BUCKET6, BUCKET5, BUCKET6, BUCKET6, BUCKET5, BUCKET8, No
269.42, 23.0, BUCKET2, BUCKET8, BUCKET6, BUCKET5, BUCKET3, BUCKET5, BUCKET4, BUCKET5, BUCKET8, BUCKET6, BUCKET7, BUCKET6, BUCKET4, BUCKET5, BUCKET8, No
270.14, 22.0, BUCKET1, BUCKET8, BUCKET7, BUCKET5, BUCKET3, BUCKET6, BUCKET5, BUCKET7, BUCKET8, BUCKET6, BUCKET8, BUCKET4, BUCKET5, BUCKET5, BUCKET8, No
269.2, 22.0, BUCKET1, BUCKET8, BUCKET6, BUCKET5, BUCKET3, BUCKET5, BUCKET4, BUCKET5, BUCKET8, BUCKET6, BUCKET6, BUCKET4, BUCKET3, BUCKET5, BUCKET8, No
269.2, 22.0, BUCKET2, BUCKET8, BUCKET6, BUCKET5, BUCKET4, BUCKET6, BUCKET4, BUCKET5, BUCKET8, BUCKET6, BUCKET7, BUCKET5, BUCKET4, BUCKET5, BUCKET9, No
270.25, 22.0, BUCKET1, BUCKET9, BUCKET7, BUCKET5, BUCKET4, BUCKET8, BUCKET6, BUCKET7, BUCKET9, BUCKET6, BUCKET9, BUCKET6, BUCKET6, BUCKET5, BUCKET9, No
270.08, 21.0, BUCKET2, BUCKET9, BUCKET7, BUCKET5, BUCKET3, BUCKET8, BUCKET5, BUCKET7, BUCKET9, BUCKET6, BUCKET9, BUCKET8, BUCKET7, BUCKET5, BUCKET9, No
270.76, 21.0, BUCKET1, BUCKET10, BUCKET8, BUCKET4, BUCKET4, BUCKET8, BUCKET6, BUCKET8, BUCKET10, BUCKET6, BUCKET9, BUCKET9, BUCKET7, BUCKET4, BUCKET9, No
269.3, 21.0, BUCKET1, BUCKET8, BUCKET6, BUCKET7, BUCKET4, BUCKET6, BUCKET4, BUCKET6, BUCKET10, BUCKET6, BUCKET6, BUCKET9, BUCKET7, BUCKET3, BUCKET8, No
268.58, 21.0, BUCKET1, BUCKET8, BUCKET6, BUCKET8, BUCKET5, BUCKET3, BUCKET3, BUCKET4, BUCKET10, BUCKET5, BUCKET4, BUCKET7, BUCKET6, BUCKET3, BUCKET8, No
268.13, 20.0, BUCKET4, BUCKET7, BUCKET5, BUCKET9, BUCKET4, BUCKET2, BUCKET2, BUCKET3, BUCKET10, BUCKET5, BUCKET3, BUCKET5, BUCKET4, BUCKET3, BUCKET9, No
268.41, 20.0, BUCKET3, BUCKET8, BUCKET5, BUCKET9, BUCKET5, BUCKET2, BUCKET1, BUCKET3, BUCKET10, BUCKET5, BUCKET3, BUCKET5, BUCKET3, BUCKET3, BUCKET9, No
268.83, 20.0, BUCKET2, BUCKET8, BUCKET6, BUCKET8, BUCKET6, BUCKET3, BUCKET2, BUCKET3, BUCKET10, BUCKET5, BUCKET2, BUCKET8, BUCKET4, BUCKET4, BUCKET9, No
269.36, 20.0, BUCKET1, BUCKET9, BUCKET6, BUCKET8, BUCKET6, BUCKET4, BUCKET1, BUCKET4, BUCKET10, BUCKET5, BUCKET4, BUCKET3, BUCKET3, BUCKET5, BUCKET9, No
269.35, 19.0, BUCKET4, BUCKET9, BUCKET6, BUCKET8, BUCKET6, BUCKET4, BUCKET1, BUCKET4, BUCKET10, BUCKET5, BUCKET4, BUCKET5, BUCKET4, BUCKET6, BUCKET9, No
269.98, 19.0, BUCKET3, BUCKET9, BUCKET7, BUCKET8, BUCKET6, BUCKET5, BUCKET3, BUCKET5, BUCKET10, BUCKET5, BUCKET5, BUCKET6, BUCKET6, BUCKET7, BUCKET9, No
270.14, 19.0, BUCKET2, BUCKET10, BUCKET7, BUCKET7, BUCKET6, BUCKET6, BUCKET4, BUCKET6, BUCKET10, BUCKET5, BUCKET8, BUCKET8, BUCKET6, BUCKET8, BUCKET9, No
271.16, 19.0, BUCKET1, BUCKET11, BUCKET8, BUCKET5, BUCKET7, BUCKET8, BUCKET6, BUCKET9, BUCKET10, BUCKET5, BUCKET9, BUCKET8, BUCKET9, BUCKET8, BUCKET9, No
271.15, 18.0, BUCKET1, BUCKET12, BUCKET8, BUCKET5, BUCKET7, BUCKET7, BUCKET6, BUCKET9, BUCKET10, BUCKET5, BUCKET10, BUCKET5, BUCKET7, BUCKET8, BUCKET9, No
270.37, 18.0, BUCKET1, BUCKET11, BUCKET8, BUCKET5, BUCKET7, BUCKET6, BUCKET6, BUCKET8, BUCKET9, BUCKET5, BUCKET8, BUCKET7, BUCKET6, BUCKET8, BUCKET9, No
270.0, 18.0, BUCKET1, BUCKET11, BUCKET8, BUCKET5, BUCKET6, BUCKET6, BUCKET6, BUCKET8, BUCKET9, BUCKET5, BUCKET8, BUCKET3, BUCKET7, BUCKET8, BUCKET9, No
269.69, 18.0, BUCKET2, BUCKET11, BUCKET7, BUCKET5, BUCKET5, BUCKET8, BUCKET6, BUCKET8, BUCKET9, BUCKET5, BUCKET8, BUCKET3, BUCKET7, BUCKET8, BUCKET9, No
270.35, 17.0, BUCKET1, BUCKET13, BUCKET8, BUCKET4, BUCKET5, BUCKET13, BUCKET6, BUCKET10, BUCKET9, BUCKET5, BUCKET9, BUCKET8, BUCKET9, BUCKET9, BUCKET9, No
270.08, 17.0, BUCKET1, BUCKET13, BUCKET9, BUCKET4, BUCKET4, BUCKET13, BUCKET7, BUCKET10, BUCKET9, BUCKET5, BUCKET9, BUCKET9, BUCKET9, BUCKET9, BUCKET9, No
269.66, 17.0, BUCKET1, BUCKET13, BUCKET9, BUCKET4, BUCKET4, BUCKET13, BUCKET7, BUCKET10, BUCKET9, BUCKET5, BUCKET9, BUCKET10, BUCKET9, BUCKET9, BUCKET9, No
269.0, 17.0, BUCKET1, BUCKET13, BUCKET10, BUCKET4, BUCKET3, BUCKET13, BUCKET8, BUCKET10, BUCKET9, BUCKET5, BUCKET10, BUCKET8, BUCKET10, BUCKET9, BUCKET9, No
268.86, 16.0, BUCKET1, BUCKET13, BUCKET9, BUCKET4, BUCKET3, BUCKET13, BUCKET7, BUCKET10, BUCKET9, BUCKET5, BUCKET12, BUCKET8, BUCKET9, BUCKET9, BUCKET9, No
268.6, 16.0, BUCKET1, BUCKET13, BUCKET8, BUCKET4, BUCKET3, BUCKET12, BUCKET6, BUCKET10, BUCKET9, BUCKET5, BUCKET13, BUCKET12, BUCKET10, BUCKET9, BUCKET8, No
266.66, 16.0, BUCKET1, BUCKET10, BUCKET8, BUCKET5, BUCKET2, BUCKET11, BUCKET7, BUCKET10, BUCKET6, BUCKET4, BUCKET10, BUCKET9, BUCKET10, BUCKET9, BUCKET8, Buy
266.28, 16.0, BUCKET1, BUCKET8, BUCKET7, BUCKET6, BUCKET1, BUCKET10, BUCKET8, BUCKET8, BUCKET6, BUCKET4, BUCKET9, BUCKET3, BUCKET10, BUCKET9, BUCKET8, Buy
266.23, 15.0, BUCKET1, BUCKET8, BUCKET6, BUCKET6, BUCKET1, BUCKET9, BUCKET7, BUCKET8, BUCKET6, BUCKET4, BUCKET9, BUCKET3, BUCKET10, BUCKET8, BUCKET8, Buy
266.23, 15.0, BUCKET1, BUCKET8, BUCKET6, BUCKET6, BUCKET1, BUCKET9, BUCKET7, BUCKET8, BUCKET6, BUCKET5, BUCKET8, BUCKET5, BUCKET11, BUCKET7, BUCKET8, Buy
266.22, 15.0, BUCKET1, BUCKET8, BUCKET6, BUCKET6, BUCKET1, BUCKET8, BUCKET7, BUCKET8, BUCKET6, BUCKET4, BUCKET9, BUCKET3, BUCKET10, BUCKET6, BUCKET8, Buy
265.91, 15.0, BUCKET1, BUCKET7, BUCKET5, BUCKET7, BUCKET1, BUCKET6, BUCKET5, BUCKET5, BUCKET6, BUCKET5, BUCKET5, BUCKET3, BUCKET10, BUCKET6, BUCKET7, Buy
265.9, 14.0, BUCKET1, BUCKET7, BUCKET5, BUCKET7, BUCKET1, BUCKET4, BUCKET5, BUCKET5, BUCKET6, BUCKET5, BUCKET5, BUCKET3, BUCKET9, BUCKET6, BUCKET7, Buy
265.9, 14.0, BUCKET1, BUCKET7, BUCKET5, BUCKET7, BUCKET1, BUCKET4, BUCKET5, BUCKET5, BUCKET6, BUCKET5, BUCKET4, BUCKET12, BUCKET9, BUCKET6, BUCKET7, Buy
265.9, 14.0, BUCKET1, BUCKET7, BUCKET5, BUCKET7, BUCKET2, BUCKET5, BUCKET5, BUCKET5, BUCKET6, BUCKET5, BUCKET4, BUCKET10, BUCKET8, BUCKET6, BUCKET8, Buy
265.88, 14.0, BUCKET3, BUCKET7, BUCKET5, BUCKET7, BUCKET3, BUCKET5, BUCKET5, BUCKET5, BUCKET6, BUCKET5, BUCKET5, BUCKET11, BUCKET8, BUCKET7, BUCKET8, Buy
266.0, 13.0, BUCKET2, BUCKET7, BUCKET6, BUCKET6, BUCKET4, BUCKET7, BUCKET6, BUCKET5, BUCKET6, BUCKET4, BUCKET8, BUCKET6, BUCKET7, BUCKET8, BUCKET8, Buy
266.2, 13.0, BUCKET1, BUCKET8, BUCKET6, BUCKET6, BUCKET5, BUCKET9, BUCKET6, BUCKET7, BUCKET6, BUCKET4, BUCKET8, BUCKET5, BUCKET8, BUCKET8, BUCKET8, Buy
266.19, 13.0, BUCKET1, BUCKET8, BUCKET6, BUCKET6, BUCKET5, BUCKET8, BUCKET6, BUCKET7, BUCKET6, BUCKET4, BUCKET9, BUCKET2, BUCKET8, BUCKET7, BUCKET8, Buy
265.95, 13.0, BUCKET2, BUCKET7, BUCKET6, BUCKET6, BUCKET5, BUCKET7, BUCKET5, BUCKET6, BUCKET6, BUCKET4, BUCKET8, BUCKET6, BUCKET7, BUCKET7, BUCKET8, Buy
266.19, 12.0, BUCKET1, BUCKET8, BUCKET6, BUCKET6, BUCKET5, BUCKET10, BUCKET6, BUCKET8, BUCKET6, BUCKET4, BUCKET10, BUCKET7, BUCKET8, BUCKET7, BUCKET7, Buy
266.09, 12.0, BUCKET1, BUCKET8, BUCKET6, BUCKET6, BUCKET5, BUCKET9, BUCKET6, BUCKET7, BUCKET6, BUCKET5, BUCKET8, BUCKET5, BUCKET8, BUCKET6, BUCKET7, Buy
265.95, 12.0, BUCKET1, BUCKET7, BUCKET6, BUCKET6, BUCKET5, BUCKET8, BUCKET5, BUCKET7, BUCKET6, BUCKET4, BUCKET8, BUCKET3, BUCKET7, BUCKET6, BUCKET7, Buy
265.89, 12.0, BUCKET1, BUCKET7, BUCKET5, BUCKET6, BUCKET5, BUCKET7, BUCKET5, BUCKET7, BUCKET6, BUCKET4, BUCKET7, BUCKET5, BUCKET7, BUCKET6, BUCKET6, Buy
265.65, 11.0, BUCKET1, BUCKET6, BUCKET5, BUCKET6, BUCKET5, BUCKET5, BUCKET4, BUCKET6, BUCKET6, BUCKET4, BUCKET5, BUCKET3, BUCKET7, BUCKET5, BUCKET6, Buy
265.21, 11.0, BUCKET2, BUCKET4, BUCKET3, BUCKET7, BUCKET4, BUCKET4, BUCKET2, BUCKET3, BUCKET6, BUCKET4, BUCKET4, BUCKET2, BUCKET6, BUCKET6, BUCKET6, Buy
265.68, 11.0, BUCKET1, BUCKET6, BUCKET5, BUCKET6, BUCKET4, BUCKET5, BUCKET5, BUCKET5, BUCKET6, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET6, BUCKET7, Buy
265.68, 11.0, BUCKET3, BUCKET6, BUCKET5, BUCKET6, BUCKET4, BUCKET6, BUCKET5, BUCKET5, BUCKET6, BUCKET4, BUCKET7, BUCKET3, BUCKET8, BUCKET6, BUCKET7, Buy
265.91, 10.0, BUCKET2, BUCKET7, BUCKET5, BUCKET6, BUCKET4, BUCKET8, BUCKET6, BUCKET6, BUCKET6, BUCKET4, BUCKET8, BUCKET10, BUCKET8, BUCKET6, BUCKET7, Buy
266.18, 10.0, BUCKET1, BUCKET8, BUCKET6, BUCKET5, BUCKET5, BUCKET10, BUCKET8, BUCKET8, BUCKET6, BUCKET4, BUCKET10, BUCKET9, BUCKET9, BUCKET6, BUCKET7, Buy
265.95, 10.0, BUCKET1, BUCKET7, BUCKET6, BUCKET6, BUCKET4, BUCKET9, BUCKET7, BUCKET7, BUCKET6, BUCKET4, BUCKET10, BUCKET11, BUCKET8, BUCKET5, BUCKET6, Buy
265.67, 10.0, BUCKET2, BUCKET7, BUCKET5, BUCKET6, BUCKET4, BUCKET9, BUCKET6, BUCKET6, BUCKET9, BUCKET4, BUCKET9, BUCKET8, BUCKET8, BUCKET4, BUCKET5, Buy
265.91, 9.0, BUCKET1, BUCKET7, BUCKET6, BUCKET5, BUCKET4, BUCKET9, BUCKET6, BUCKET8, BUCKET9, BUCKET4, BUCKET11, BUCKET6, BUCKET8, BUCKET4, BUCKET5, Buy
